Id,Title,Episodes,Year,Original channel,American company,Note,Technique,IMDb,Google users,wiki_title,wiki_short_description,wiki_summary,wiki_url,wiki_status
1399,SpongeBob SquarePants,296.0,1999-present,Nickelodeon,United Plankton PicturesNickelodeon Animation Studio,,Traditional,8.2,86%,,,,,failed_429
1400,The Spooktacular New Adventures of Casper,52.0,1996-1998,Fox Kids,Harveytoons,,Traditional,5.8,92%,,,,,failed_429
1401,Sport Billy,26.0,1980-1981,NBC,Filmation,,Traditional,7.0,89%,,,,,failed_429
1402,Spy Groove,16.0,2000,MTV,MTV Animation,,Traditional,8.3,96%,,,,,failed_429
1403,Squiddly Diddly,26.0,1965-1966,NBC,Hanna-Barbera,,Traditional,6.1,74%,,,,,failed_429
1404,Squirrel Boy,26.0,2006-2007,Cartoon Network,Cartoon Network Studios,,Traditional,5.2,84%,,,,,failed_429
1405,Stanley,65.0,2001-2004,Playhouse Disney,Cartoon Pizza,,Traditional,6.5,89%,,,,,failed_429
1406,Star Trek: The Animated Series,22.0,1973-1974,NBC,Filmation,,Traditional,7.2,81%,,,,,failed_429
1407,Star vs. the Forces of Evil,77.0,2015-2019,Disney XD (seasons 1-3)Disney Channel (season 4),Disney Television Animation,,Traditional,7.9,92%,,,,,failed_429
1408,Star Wars: Clone Wars,25.0,2003-2005,Cartoon Network,LucasfilmCartoon Network Studios,,Traditional,8.4,91%,,,,,failed_429
1409,Starcom: The U.S. Space Force,13.0,1987,Syndication,DIC Entertainment,,Traditional,7.1,77%,,,,,failed_429
1410,Static Shock,52.0,2000-2004,Kids' WB,Warner Bros. Animation,,Traditional,7.3,95%,,,,,failed_429
1411,Station Zero,20.0,1999,MTV,MTV Animation,,Traditional,6.6,84%,,,,,failed_429
1412,Strange Planet,5.0,2023-present,Apple TV+,ShadowMachine,,Traditional,6.4,75%,,,,,failed_429
1413,Steven Universe,160.0,2013-2019,Cartoon Network,Cartoon Network Studios,,Traditional,8.2,93%,,,,,failed_429
1414,Steven Universe Future,20.0,2019-2020,Cartoon Network,Cartoon Network Studios,,Traditional,7.7,89%,,,,,failed_429
1415,Strawberry Shortcake,22.0,2003-2008,Syndication,DIC Entertainment,,Traditional,5.4,87%,,,,,failed_429
1416,Street Sharks,40.0,1994-1997,Syndication,DIC Entertainment,,Traditional,6.2,89%,,,,,failed_429
1417,Stretch Armstrong and the Flex Fighters,23.0,2017-2018,Netflix,Hasbro Studios,,Traditional,6.2,53%,,,,,failed_429
1418,Stripperella,13.0,2003-2004,Spike,Spike Animation,,Traditional,5.6,69%,,,,,failed_429
1419,Stuart Little: The Animated Series,13.0,2003,HBO Family,Adelaide Productions,,Traditional,4.5,90%,,,,,failed_429
1420,The Super 6,20.0,1966-1967,NBC,DePatie-Freleng Enterprises,,Traditional,7.2,78%,,,,,failed_429
1421,Super Friends (1973),16.0,1973,ABC,Hanna-Barbera,,Traditional,7.2,83%,,,,,failed_429
1422,Super Friends (1980),22.0,1980-1983,ABC,Hanna-Barbera,,Traditional,7.2,85%,,,,,failed_429
1423,Super Friends: The Legendary Super Powers Show,8.0,1984-1985,ABC,Hanna-Barbera,,Traditional,7.2,88%,,,,,failed_429
1424,The Super Hero Squad Show,52.0,2009-2011,Cartoon Network,Marvel Animation,,Traditional,6.1,70%,,,,,failed_429
1425,The Super Mario Bros. Super Show!,65.0,1989,Syndication,DIC Entertainment,,Traditional,6.3,92%,,,,,failed_429
1426,The Super Powers Team: Galactic Guardians,8.0,1985,ABC,Hanna-Barbera,,Traditional,7.2,91%,,,,,failed_429
1427,Super President,30.0,1967-1968,NBC,DePatie-Freleng Enterprises,,Traditional,6.6,85%,,,,,failed_429
1428,Super Robot Monkey Team Hyperforce Go!,52.0,2004-2006,Jetix[4]Toon DisneyABC Family,Walt Disney Television Animation (credited as Jetix Animation Concepts)[5],,Traditional,6.4,91%,,,,,failed_429
1429,Super Turbo Story Time,8.0,2023-present,Motor Trend,"Titmouse, Inc.",,Traditional,6.2,84%,,,,,failed_429
1430,Superman,26.0,1988,CBS,Ruby-Spears Enterprises,,Traditional,7.0,82%,,,,,failed_429
1431,The Superman/Aquaman Hour of Adventure,36.0,1967-1968,CBS,Filmation,,Traditional,7.4,88%,,,,,failed_429
1432,The Superman/Batman Adventures,,1995,USA Network,Filmation,,Traditional,8.4,91%,,,,,failed_429
1433,Superman: The Animated Series,54.0,1995-2000,Kids' WB,Warner Bros. Animation,,Traditional,8.1,81%,,,,,failed_429
1434,Swamp Thing,5.0,1990-1991,Fox Kids,DIC Entertainment,,Traditional,7.4,68%,,,,,failed_429
1435,SWAT Kats: The Radical Squadron,25.0,1993-1995,TBS,Hanna-Barbera,,Traditional,8.4,91%,,,,,failed_429
1436,Sylvanian Families,13.0,1987,Syndication,DIC Entertainment,,Traditional,7.9,91%,,,,,failed_429
1437,The Sylvester and Tweety Mysteries,52.0,1995-2002,Fox Kids,Warner Bros. Animation,,Traditional,7.0,89%,,,,,failed_429
1438,Sym-Bionic Titan,20.0,2010-2011,Cartoon Network,Cartoon Network Studios,,Traditional,8.1,94%,,,,,failed_429
1439,Santa Inc.,8.0,2021,HBO Max,Stoopid Buddy Stoodios,,Stop-Motion,1.7,9%,,,,,failed_429
1440,Santiago of the Seas,52.0,2020-present,Nickelodeon,Nickelodeon Animation Studio,,CGI,6.7,88%,,,,,failed_429
1441,Saturday Morning All Star Hits!,8.0,2021,Netflix,Bento Box Entertainment,,Flash/Traditional,7.5,77%,,,,,failed_429
1442,SciGirls,46.0,2010-2023,PBS Kids Go! (2010-2013)PBS Kids (2013-2023),Twin Cities PBS,,Flash/Live-action,8.0,70%,,,,,failed_429
1443,Sealab 2021,52.0,2001-2005,Adult Swim,Williams Street70/30 Productions,,Flash,7.8,90%,,,,,failed_429
1444,The Second Best Hospital in the Galaxy,8.0,2024,Amazon Prime Video,"Titmouse, Inc.",,Flash,6.2,94%,,,,,failed_429
1445,Secret Adventures,7.0,1993-1995,Direct-to-video,Broadman & Holman Publishers,,Traditional/Live-action,8.0,89%,,,,,failed_429
1446,Sesame Street,4633.0,1969-present,PBSPBS KidsHBO,Sesame Workshop,,CGI/Flash/Stop-Motion/Traditional/Live-action,8.1,78%,,,,,failed_429
1447,Shane's Kindergarten Countdown,5.0,2005,Playhouse Disney,One Red Room,,Flash,6.2,68%,,,,,failed_429
1448,Shanna's Show,16.0,2004,Playhouse Disney,One Red Room,,Flash,8.1,92%,,,,,failed_429
1449,Shape Island,8.0,2023-present,Apple TV+,Bix Pix Entertainment,,Stop-Motion,7.6,82%,,,,,failed_429
1450,Sheriff Callie's Wild West,90.0,2013-2017,Disney Junior,Wild Canary Animation,,CGI,6.2,87%,,,,,failed_429
1451,Shimmer and Shine,86.0,2015-2020,Nickelodeon,Nickelodeon Animation Studio,,CGI/Flash,5.2,64%,,,,,failed_429
1452,The Shivering Truth,12.0,2018-2020,Adult Swim,PFFR,,Stop-Motion,8.1,69%,,,,,failed_429
1453,Shorts in a Bunch,13.0,2007,Nicktoons Network,,,CGI/Flash/Stop-Motion/Traditional/Live-action,6.4,75%,,,,,failed_429
1454,Shorties Watchin' Shorties,13.0,2004,Comedy Central,World Famous Pictures,,Flash,6.5,84%,,,,,failed_429
1455,Shorty McShorts' Shorts,13.0,2006,Disney Channel,Walt Disney Television Animation,,Flash,3.8,66%,,,,,failed_429
1456,Sid the Science Kid,67.0,2008-2013,PBS Kids,The Jim Henson Company,,CGI,5.5,80%,,,,,failed_429
1457,Sing Me a Story with Belle,26.0,1995-1997,Syndication,Walt Disney Television,,Traditional/Live-action,7.3,93%,,,,,failed_429
1458,Skylanders Academy,38.0,2016-2018,Netflix,Activision Blizzard Studios,,CGI,6.6,64%,,,,,failed_429
1459,Slangman's World,13.0,2008-2009,American Forces NetworkGPB,Cosmic Toast Studios,,Live-Action/Flash,4.2,38%,,,,,failed_429
1460,Slippin' Jimmy,6.0,2022,AMC+,Starburns Industries,,Flash,2.7,16%,,,,,failed_429
1461,Sofia the First,109.0,2013-2018,Disney Junior,Disney Television Animation,,CGI,6.9,79%,,,,,failed_429
1462,Son of Zorn,13.0,2016-2017,Fox,Agnew Jorné Productions,,Flash/Live-action,6.8,81%,,,,,failed_429
1463,Soul Quest Overdrive,4.0,2011,Adult Swim,Williams Street,,Flash,5.8,53%,,,,,failed_429
1464,South Park,325.0,1997-present,Comedy Central,South Park Studios,,CGI,8.7,94%,,,,,failed_429
1465,Space Angel,260.0,1962-1964,Syndication,Cambria Productions,,Traditional/Live-action,6.4,88%,,,,,failed_429
1466,Space Ghost Coast to Coast,109.0,1994-2008,Cartoon Network (1994-2001)Adult Swim (2001-2004),Williams Street,,Flash/Live-action,7.9,91%,,,,,failed_429
1467,Space Racers,90.0,2014-2018,PBS Kids (season 1)Sprout / Universal Kids (season 2),"Space Race, LLCMaryland Public TelevisionWNET",,CGI,7.5,76%,,,,,failed_429
1468,Spaceballs: The Animated Series,13.0,2008-2009,G4,G4 Media,,Flash,4.2,57%,,,,,failed_429
1469,Special Agent Oso,60.0,2009-2012,Playhouse Disney (2009-11)Disney Junior (2011-12),Disney Television Animation,,CGI,5.2,91%,,,,,failed_429
1470,Spirit Rangers,20.0,2022-present,Netflix,Netflix Animation,,CGI,6.7,53%,,,,,failed_429
1471,Spirit Riding Free,52.0,2017-2020,Netflix,DreamWorks Animation Television,,CGI,6.5,78%,,,,,failed_429
1472,Splash and Bubbles,40.0,2016-2018,PBS Kids,The Jim Henson Company,,CGI,5.5,56%,,,,,failed_429
1473,Squidbillies,132.0,2005-2021,Adult Swim,Williams Street,,Flash,6.7,82%,,,,,failed_429
1474,Star Trek: Lower Decks,30.0,2020-present,Paramount+,CBS Eye Animation Productions,,Flash,7.7,83%,,,,,failed_429
1475,Star Trek: Prodigy,20.0,2021-present,Paramount+,Nickelodeon Animation Studio,,CGI,7.5,81%,,,,,failed_429
1476,Star Wars: The Bad Batch,32.0,2021-present,Disney+,Lucasfilm Animation,,CGI,7.8,83%,,,,,failed_429
1477,Star Wars Forces of Destiny,32.0,2017-2018,YouTube,Lucasfilm,,Flash,5.4,45%,,,,,failed_429
1478,Star Wars: The Clone Wars,133.0,2008-2020,Cartoon NetworkNetflixDisney+,Lucasfilm,,CGI,8.4,91%,,,,,failed_429
1479,Star Wars: Visions,18.0,2021-present,Disney+,Lucasfilm,,CGI/Stop-Motion/Flash/Traditional,7.0,73%,,,,,failed_429
1480,Star Wars: Young Jedi Adventures,7.0,2023-present,Disney+,Lucasfilm,,CGI,5.8,46%,,,,,failed_429
1481,Stone Quackers,12.0,2014-2015,FXX,ADHD Studios,,Flash,6.7,64%,,,,,failed_429
1482,StoryBots: Answer Time,22.0,2022-present,Netflix,JibJab Bros. Studios,,Flash,7.4,52%,,,,,failed_429
1483,StoryBots Super Songs,10.0,2016-2017,Netflix,JibJab Bros. Studios,,CGI,8.8,68%,,,,,failed_429
1484,Strawberry Shortcake's Berry Bitty Adventures,65.0,2010-2015,The Hub / Discovery Family,Splash EntertainmentAmerican Greetings,,CGI,6.0,85%,,,,,failed_429
1485,Stroker & Hoop,13.0,2004-2005,Adult Swim,Studio B Productions,,Flash,7.3,73%,,,,,failed_429
1486,Subway Surfers: The Animated Series,11.0,2018,YouTube,SYBO,,Flash,7.1,74%,,,,,failed_429
1487,Sugar and Toys,16.0,2019-2020,Fuse,,,Flash/Live-action,7.8,64%,,,,,failed_429
1488,The Summoner,6.0,2021,Syfy,Stoopid Buddy Stoodios,,Flash,6.2,74%,,,,,failed_429
1489,Sunday Pants,5.0,2005,Cartoon Network,,,Flash/Live-Action/Traditional/CGI,5.6,57%,,,,,failed_429
1490,Super Giant Robot Brothers,10.0,2022,Netflix,Netflix Animation,,CGI,6.7,57%,,,,,failed_429
1491,Super Science Friends,7.0,2015-2020,YouTube,"Titmouse, Inc.",,Flash,7.8,84%,,,,,failed_429
1492,Superbook,82.0,2011-2021,CBN,,,CGI,6.8,91%,,,,,failed_429
1493,Superjail!,36.0,2008-2014,Adult Swim,Williams Street,,Flash,7.7,69%,,,,,failed_429
1494,SuperNews!,67.0,2005-2010,Current TV,,,Flash,7.3,85%,,,,,failed_429
1495,Saber Rider and the Star Sheriffs,52.0,1987-1988,Syndication,World Events Productions,Japanese co-production,Traditional,8.4,94%,,,,,failed_429
1496,Sabrina: Secrets of a Teenage Witch,26.0,2013-2014,Hub Network,MoonScoop Entertainment,Canadian-French-Indian-Irish co-production,CGI,5.0,71%,,,,,failed_429
1497,Sabrina's Secret Life,26.0,2003-2004,Syndication,DIC Entertainment,French co-production,Traditional,6.3,84%,,,,,failed_429
1498,"Sagwa, the Chinese Siamese Cat",39.0,2001-2002,PBS Kids,Sesame Workshop,Canadian co-production,Traditional,7.2,96%,,,,,failed_429
1499,Samurai Pizza Cats,52.0,1990-1991,Syndication,Saban Entertainment,Japanese co-production,Traditional,7.2,92%,,,,,failed_429
1500,Samurai Rabbit: The Usagi Chronicles,20.0,2022,Netflix,Netflix Animation,French co-production,CGI,6.4,51%,,,,,failed_429
1501,The Savage Dragon,26.0,1995-1996,USA Network,Universal Cartoon Studios,Canadian co-production,Traditional,6.3,74%,,,,,failed_429
1502,Saving Me,20.0,2022-2023,BYUtv,Sphere Animation,Canadian co-production,Flash,8.9,75%,,,,,failed_429
1503,Secret Millionaires Club,26.0,2011-2017,The Hub Network,Bang Zoom! Entertainment,The last 4 episodes aired on qubo.,Flash,7.6,82%,,,,,failed_429
1504,Sharkdog,22.0,2021-present,Netflix,One Animation,Singaporian co-production,CGI,6.0,67%,,,,,failed_429
1505,Shelldon,26.0,2009-2011,qubo,Classic Media,Singaporean-Thai co-production. Season 1 only.,CGI,6.3,72%,,,,,failed_429
1506,Sherlock Holmes in the 22nd Century,26.0,1999-2001,Fox KidsSyndication,DIC Entertainment,British co-production,Traditional,7.1,89%,,,,,failed_429
1507,Sherwood,26.0,2012-2013,YouTube Premium,YouTube Originals,Irish-New Zealand co-production,CGI,5.9,60%,,,,,failed_429
1508,SheZow,26.0,2012-2013,Hub Network,Kickstart Productions,Australian-Canadian co-production,Flash,5.6,78%,,,,,failed_429
1509,Silver Surfer,13.0,1998,Fox Kids,Marvel Studios,Canadian co-production,Traditional,7.1,73%,,,,,failed_429
1510,Sitting Ducks,26.0,2001-2003,Cartoon Network,Creative Capers Entertainment,Canadian co-production,CGI,7.0,96%,,,,,failed_429
1511,Sky Dancers,27.0,1996,France 2,Gaumont Film Company,French co-production,Traditional,6.4,84%,,,,,failed_429
1512,Skysurfer Strike Force,26.0,1995-1996,Syndication,Ruby-Spears Enterprises,Japanese co-production,Traditional,7.6,69%,,,,,failed_429
1513,Small Potatoes,27.0,2011,Disney Junior,Little Airplane Productions,British-Kenyan co-production,Flash,7.0,86%,,,,,failed_429
1514,Smiling Friends,9.0,2020-present,Adult Swim,Williams Street,Australian co-production,Flash,8.5,95%,,,,,failed_429
1515,The Smokey Bear Show,17.0,1969-1970,ABC,Rankin/Bass Enterprises,Japanese co-production,Traditional,8.0,90%,,,,,failed_429
1516,The Snoopy Show,38.0,2021-2023,Apple TV+,Peanuts Worldwide,Canadian co-production,Traditional,8.1,89%,,,,,failed_429
1517,Snoopy in Space,24.0,2019-2021,Apple TV+,Peanuts Worldwide,Canadian co-production,Traditional,7.6,88%,,,,,failed_429
1518,Sniz & Fondue,23.0,1996-1998,Nickelodeon,Nickelodeon Animation Studio,Shown on KaBlam!.,Traditional,8.2,93%,,,,,failed_429
1519,Sonic Boom,52.0,2014-2017,Cartoon NetworkBoomerang,Sega,French co-production,CGI,6.8,84%,,,,,failed_429
1520,Sonic Prime,16.0,2022-present,Netflix,Netflix Animation,Canadian co-production,CGI,7.3,86%,,,,,failed_429
1521,Sonic the Hedgehog,26.0,1993-1994,ABC,DIC Entertainment,Italitan co-production,Traditional,6.8,86%,,,,,failed_429
1522,Sonic Underground,40.0,1999,Syndication,DIC Entertainment,French co-production,Traditional,6.1,84%,,,,,failed_429
1523,Space Strikers,13.0,1995,UPN,Saban Entertainment,French co-production,Traditional,7.1,93%,,,,,failed_429
1524,Speed Racer: The Next Generation,52.0,2008-2013,Nicktoons,Speed Racer Enterprises,Indian-Irish co-production,Flash,4.1,81%,,,,,failed_429
1525,Spider-Man (1967),52.0,1967-1970,ABC,Grantray-Lawrence Animation,Canadian co-production,Traditional,7.3,86%,,,,,failed_429
1526,Spider-Man: The New Animated Series,13.0,2003,MTV,Sony Pictures Television,Canadian co-production,CGI,6.9,79%,,,,,failed_429
1527,Spidey and His Amazing Friends,52.0,2021-present,Disney Junior,Marvel Animation,Canadian co-production,CGI,5.8,66%,,,,,failed_429
1528,Spy Kids: Mission Critical,20.0,2018,Netflix,Dimension Television,Canadian co-production,CGI,4.9,46%,,,,,failed_429
1529,Star Wars: Droids,13.0,1985-1986,ABC,Lucasfilm,Canadian co-production,Traditional,5.9,64%,,,,,failed_429
1530,Stargate Infinity,26.0,2002-2003,FoxBox,DIC Entertainment,French co-production,Traditional,3.5,54%,,,,,failed_429
1531,Starveillance,6.0,2007,E!,Fogelmania Productions,Canadian co-production,Stop-Motion,6.8,52%,,,,,failed_429
1532,The Stinky & Dirty Show,39.0,2015-2019,Amazon Prime Video,Amazon Studios,Irish co-production,CGI,7.4,61%,,,,,failed_429
1533,Stressed Eric,13.0,1998-2000,NBC,Klasky Csupo,British co-production,Traditional,7.4,68%,,,,,failed_429
1534,Stunt Dawgs,40.0,1992-1993,Syndication,DIC Entertainment,Canadian co-production,Traditional,7.8,93%,,,,,failed_429
1535,Sunny Day,60.0,2017-2020,Nickelodeon,Nickelodeon Animation Studio,British-Canadian co-production,Flash,5.6,85%,,,,,failed_429
1536,Super Crooks,13.0,2021,Netflix,Millarworld,Japanese co-production,Traditional,7.1,78%,,,,,failed_429
1537,Super Dave: Daredevil for Hire,13.0,1992-1993,Fox Kids,DIC Entertainment,Italian co-production,Traditional,6.7,85%,,,,,failed_429
1538,Super Dinosaur,26.0,2018-2019,Amazon Prime Video,Skybound Entertainment,Canadian co-production,CGI,8.7,65%,,,,,failed_429
1539,Super Duper Sumos,26.0,2002-2003,Nickelodeon,DIC Entertainment,South Korean co-production,Traditional,3.7,71%,,,,,failed_429
1540,Super Mario World,13.0,1991,NBC,DIC Entertainment,Canadian-Italian co-production,Traditional,6.6,88%,,,,,failed_429
1541,Super Monsters,38.0,2017-2021,Netflix,41 Entertainment,Canadian co-production,CGI,6.2,78%,,,,,failed_429
1542,Super Why!,103.0,2007-2016,PBS Kids,Out of the Blue Enterprises,Canadian co-production,CGI,6.1,78%,,,,,failed_429
1543,Super Wings,264.0,2014-present,Universal Kids,Little Airplane Productions,Chinese-South Korean co-production,CGI,6.0,75%,,,,,failed_429
1544,SuperKitties,22.0,2023-present,Disney Junior,Sony Pictures Television Kids,Canadian co-production,CGI,6.2,75%,,,,,failed_429
1545,Supernatural Academy,16.0,2022,Peacock,41 Entertainment,Canadian co-production,CGI,7.1,70%,,,,,failed_429
1546,T.O.T.S.,75.0,2019-2022,Disney Junior,"Titmouse, Inc.",,CGI,6.7,83%,,,,,failed_429
1547,Tak and the Power of Juju,26.0,2007-2009,Nickelodeon,Nickelodeon Animation Studio,,CGI,3.4,61%,,,,,failed_429
1548,Take Two with Phineas and Ferb,20.0,2010-2011,Disney Channel,Walt Disney Television Animation,,Flash/Live-action,6.2,74%,,,,,failed_429
1549,The Talented Mr. Bixby,5.0,2008,Cartoon Network,Cartoon Network Studios,,Flash,8.3,94%,,,,,failed_429
1550,Tales of the Jedi,6.0,2022-present,Disney+,Lucasfilm Animation,,CGI,8.2,82%,,,,,failed_429
1551,Tales of the Wizard of Oz,110.0,1961,Syndication,Videocraft Productions,,Traditional,6.8,81%,,,,,failed_429
1552,TaleSpin,65.0,1990-1991,The Disney Channel,Walt Disney Television Animation,,Traditional,7.5,91%,,,,,failed_429
1553,Talking Friends,10.0,2012,Disney.com,Disney Interactive,,CGI,8.3,94%,,,,,failed_429
1554,Tarantula,10.0,2017,TBS,Studio T,,Traditional,6.8,79%,,,,,failed_429
1555,Tarzan and the Super 7,33.0,1978-1980,CBS,Filmation,,Traditional,8.1,86%,,,,,failed_429
1556,"Tarzan, Lord of the Jungle",33.0,1978-1980,CBS,Filmation,,Traditional,7.6,77%,,,,,failed_429
1557,The Tarzan/Lone Ranger Adventure Hour,,1980-1982,CBS,Filmation,,Traditional,7.3,65%,,,,,failed_429
1558,Tasty Time with ZeFronk,21.0,2008-2010,Playhouse Disney,OddBot Inc.,,Flash,7.2,96%,,,,,failed_429
1559,Taz-Mania,65.0,1991-1995,Fox Kids,Warner Bros. Animation,,Traditional,6.7,86%,,,,,failed_429
1560,Team Umizoomi,78.0,2010-2015,Nick Jr. Channel,Curious PicturesNickelodeon Animation Studio,,CGI/Flash,6.1,88%,,,,,failed_429
1561,Teamo Supremo,39.0,2002-2004,Toon Disney,Walt Disney Television Animation,,Traditional,4.0,82%,,,,,failed_429
1562,Teacher's Pet,47.0,2000-2002,ABCToon Disney,Walt Disney Television Animation,,Traditional,5.7,55%,,,,,failed_429
1563,Telecomics,165.0,1949-1952,NBC,,,Traditional,6.9,78%,,,,,failed_429
1564,Teen Titans,65.0,2003-2006,Cartoon Network,Warner Bros. Animation,,Traditional,7.9,89%,,,,,failed_429
1565,Teen Titans Go!,387.0,2013-present,Cartoon Network,Warner Bros. AnimationDC Entertainment,,Flash,5.5,74%,,,,,failed_429
1566,Teenage Mutant Ninja Turtles (1987),193.0,1987-1996,SyndicationCBS,Fred Wolf Films,,Traditional,7.9,89%,,,,,failed_429
1567,Teenage Mutant Ninja Turtles (2012),124.0,2012-2017,Nickelodeon,Nickelodeon Animation Studio,,CGI,7.9,85%,,,,,failed_429
1568,Ten Year Old Tom,20.0,2021-2023,HBO Max / Max,ShadowMachine,,Flash,8.2,77%,,,,,failed_429
1569,Tender Touches,15.0,2017-2020,Adult Swim,Williams Street,,Traditional,6.3,41%,,,,,failed_429
1570,Tennessee Tuxedo and His Tales,70.0,1963-1966,CBS,Total TelevisionLeonardo Television,,Traditional,7.6,92%,,,,,failed_429
1571,The Tex Avery Show,99.0,1996-2002,Cartoon Network,"MGM Cartoon Studio
Warner Bros. Cartoons",,Traditional,6.8,89%,,,,,failed_429
1572,These Are the Days,16.0,1974-1975,ABC,Hanna-Barbera,,Traditional,7.4,94%,,,,,failed_429
1573,"This Is America, Charlie Brown",8.0,1988-1989,CBS,Lee Mendelson Film Productions,,Traditional,7.4,89%,,,,,failed_429
1574,This Just In!,4.0,2004,Spike,Spike Animation,,Flash,6.7,74%,,,,,failed_429
1575,Thomas Edison's Secret Lab,24.0,2015-2016,PBS Kids,Genius Brands,,Flash,6.8,64%,,,,,failed_429
1576,Thundarr the Barbarian,21.0,1980-1981,ABC,Ruby-Spears Productions,,Traditional,7.5,91%,,,,,failed_429
1577,ThunderCats (1985),130.0,1985-1989,Syndication,Rankin/Bass Productions,,Traditional,7.9,91%,,,,,failed_429
1578,ThunderCats Roar,26.0,2020,Cartoon Network,Warner Bros. Animation,,Traditional,2.2,24%,,,,,failed_429
1579,The Tick,36.0,1994-1996,Fox Kids,Sunbow Productions,,Traditional,7.4,58%,,,,,failed_429
1580,Tig n' Seek,80.0,2020-2022,MaxCartoon Network,Cartoon Network Studios,,Traditional,6.7,53%,,,,,failed_429
1581,TigerSharks,20.0,1987,Syndication,Rankin/Bass Productions,,Traditional,6.8,92%,,,,,failed_429
1582,Tigtone,20.0,2019-2022,Adult Swim,Williams Street,,CGI,7.1,60%,,,,,failed_429
1583,Time Squad,26.0,2001-2003,Cartoon Network,Cartoon Network Studios,,Traditional,7.5,95%,,,,,failed_429
1584,Timon & Pumbaa,85.0,1995-1999,CBS,Walt Disney Television Animation,,Traditional,7.0,87%,,,,,failed_429
1585,The Tiny Chef Show,26.0,2022-present,Nickelodeon,Nickelodeon Animation Studio,,Stop-motion,6.7,82%,,,,,failed_429
1586,Tiny Toon Adventures,98.0,1990-1995,SyndicationFox Kids,Warner Bros. Animation,,Traditional,7.5,91%,,,,,failed_429
1587,Tiny Toons Looniversity,10.0,2023-present,Max,Warner Bros. Animation,,Traditional,6.5,75%,,,,,failed_429
1588,Titan Maximum,9.0,2009,Adult Swim,Stoop!d Monkey,,Stop-motion,7.0,54%,,,,,failed_429
1589,The Tom and Jerry Comedy Show,45.0,1980,CBS,Filmation,,Traditional,7.6,90%,,,,,failed_429
1590,Tom and Jerry in New York,13.0,2021,HBO Max,Warner Bros. Animation,,Flash,5.3,71%,,,,,failed_429
1591,Tom & Jerry Kids,65.0,1990-1993,Fox Kids Network,Hanna-Barbera,,Traditional,6.2,86%,,,,,failed_429
1592,The Tom and Jerry Show (1975),16.0,1975,ABC,Hanna-Barbera,,Traditional,7.8,90%,,,,,failed_429
1593,The Tom and Jerry Show (2014),117.0,2014-2021,Cartoon NetworkBoomerang,Warner Bros. Animation,,Flash,7.1,88%,,,,,failed_429
1594,Tom and Jerry Special Shorts,2.0,2021,HBO Max,Warner Bros. Animation,,Traditional,8.6,96%,,,,,failed_429
1595,Tom and Jerry Tales,26.0,2006-2008,Kids' WB,Warner Bros. Animation,,Traditional,7.4,92%,,,,,failed_429
1596,Tom Goes to the Mayor,30.0,2004-2006,Adult Swim,Williams Street,,Stop-motion,6.7,80%,,,,,failed_429
1597,Tom Terrific,26.0,1957-1959,CBS,Terrytoons,,Traditional,7.7,88%,,,,,failed_429
1598,The Tomfoolery Show,4.0,1970-1971,NBC,Rankin/Bass Productions,,Traditional,7.8,95%,,,,,failed_429
1599,Too Cool! Cartoons,11.0,2013-2014,YouTube,Frederator Studios,,Traditional/Flash,6.6,74%,,,,,failed_429
1600,Toon In with Me,600.0,2021-present,MeTV,,,Traditional/Live-Action,7.8,87%,,,,,failed_429
1601,Tooning Out the News,263.0,2020-2023,Paramount+,Spartina Productions,,Flash,5.5,50%,,,,,failed_429
1602,ToonHeads,102.0,1992-2003,Cartoon Network,,,Traditional,8.4,94%,,,,,failed_429
1603,Toonsylvania,21.0,1998-1999,Fox Kids,DreamWorks Animation Television,,Traditional,6.9,92%,,,,,failed_429
1604,Tooter Turtle,39.0,1960-1961,NBC,Total Television,,Traditional,7.3,91%,,,,,failed_429
1605,Top Cat,30.0,1961-1962,ABC,Hanna-Barbera,,Traditional,7.1,90%,,,,,failed_429
1606,Tortellini Western,13.0,2004,Nicktoons,Animation Collective,,Flash,7.8,84%,,,,,failed_429
1607,Totally Tooned In,65.0,1999-2000,Syndication,Associated Studios,,Traditional,8.0,88%,,,,,failed_429
1608,Touche Turtle and Dum Dum,52.0,1962-1963,Syndication,Hanna-Barbera,,Traditional,6.4,90%,,,,,failed_429
1609,Toxic Crusaders,13.0,1991,Syndication,Fred Wolf Films,,Traditional,6.5,83%,,,,,failed_429
1610,Toy Story Toons,3.0,2011-2012,Disney Channel,Pixar Animation Studios,,CGI,7.0,70%,,,,,failed_429
1611,Toy Story Treats,54.0,1996,ABC,Pixar Animation Studios,,CGI,7.1,94%,,,,,failed_429
1612,The Transformers,98.0,1984-1987,Syndication,Sunbow Entertainment,,Traditional,8.0,88%,,,,,failed_429
1613,Transformers: Animated,42.0,2007-2009,Cartoon Network,Cartoon Network Studios,,Traditional,6.7,85%,,,,,failed_429
1614,Transformers: Prime,65.0,2010-2013,The Hub,Hasbro Studios,,CGI,8.0,86%,,,,,failed_429
1615,Transformers: Robots in Disguise,71.0,2015-2017,Cartoon Network,Hasbro Studios,,Traditional,5.9,77%,,,,,failed_429
1616,Transformers: Titans Return,10.0,2017-2018,go90,Hasbro Studios,,CGI,5.8,91%,,,,,failed_429
1617,Trash Truck,28.0,2020-2021,Netflix,Netflix Animation,,CGI,8.7,75%,,,,,failed_429
